id_1,id_2,base_name,score_base,ref_1_name,score_ref_1,ref_2_name,score_ref_2,source_file,dataset_name,Explanation,Orientation_And_Direction,Presence_Of_Features,State_And_Condition,Quantity_And_Count,Positional_Context,Color_And_Appearance,Structural_Characteristics,Text,Viewpoint_Perspective
1671,5734,SigLIP2,0.95107913,CLIP,0.346254,DINO,0.8918299,siglip2_caltech_blind_spots.csv,Caltech101,"The man in the second image has a different expression compared to the first image. His eyebrows are raised, and he has a more serious or concerned look on his face. The first image shows him with a neutral expression.",,1.0,,,,,,,
1750,6639,SigLIP2,0.9645437,CLIP,0.33354086,DINO,0.85004985,siglip2_caltech_blind_spots.csv,Caltech101,"The two images are identical. They both depict a red stop sign with white letters. The signs are oriented in the same way, facing the same direction, and have the same text and background color. There are no differences in the objects' states, conditions, quantities, positions, colors, structural characteristics, text, viewpoint, or perspective.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1804,2950,SigLIP2,0.9589294,CLIP,0.90816104,DINO,0.4410429,siglip2_caltech_blind_spots.csv,Caltech101,"The two images are identical. They depict the same man with the same hairstyle, facial hair, and background. The man is wearing a blue shirt and standing in front of a wooden door. There are no differences in the objects, their states, or their positions.",,,,,,,,,
1864,7263,SigLIP2,0.9527987,CLIP,0.5149667,DINO,0.75042725,siglip2_caltech_blind_spots.csv,Caltech101,"The two images are identical. They depict the same man with a bald head, a beard, and a mustache, wearing a patterned shirt. The background and lighting are also the same in both images.",,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
539,1864,SigLIP2,0.9522883,CLIP,0.56076676,DINO,0.7830172,siglip2_caltech_blind_spots.csv,Caltech101,"The two images are identical. They depict the same person with the same hairstyle, facial hair, and background. The person is wearing a striped shirt and standing in front of a bookshelf. The only difference is the slight variation in the lighting and shadows on the person's face, which is a normal variation in lighting conditions.",,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1929,8445,SigLIP2,0.97834706,CLIP,0.4884888,DINO,0.9633151,siglip2_caltech_blind_spots.csv,Caltech101,The two images are identical. They depict the same stop sign with the word 'STOP' in white letters on a red octagonal background.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1995,4646,SigLIP2,0.9539287,CLIP,0.4671288,DINO,0.983916,siglip2_caltech_blind_spots.csv,Caltech101,"{
  ""Explanation"": ""The two images depict the same jaguar, but the background and the water in the stream have been altered. In the first image, the jaguar is standing in a grassy area with a clear stream, while in the second image, the jaguar is standing in a grassy area with a blurred stream. The jaguar's position and the water in the stream have been changed, but the overall scene remains the same."",
  ""Orientation_And_Direction"": 1,  // The image is facing the same way.
  ""Presence_Of_Features"": 1,  // A specific part or small detail has been added.
  ""State_And_Condition"": 1,  // The object is in the same state.
  ""Quantity_And_Count"": 1,  // The number of objects is the same.
  ""Positional_Context"": 1,  // Objects are placed differently relative to each other.
  ""Color_And_Appearance"": 1,  // The colors and appearance of the objects are the same.
  ""Structural_Characteristics"": 1,  // The core shape, material, or physical build of the objects is the same.
  ""Text"": 0,  // There are no differences in written words, numbers, or logos.
  ""Viewpoint_Perspective"": 1,  // The camera angle, zoom level, or framing is the same.
}",,,,,,,,,
2036,6976,SigLIP2,0.9536917,CLIP,0.3894921,DINO,0.7999239,siglip2_caltech_blind_spots.csv,Caltech101,"The two images appear to be identical. There are no differences in the objects, their states, or their positions. The woman's hair, facial features, and background remain consistent between the two images.",,,,,,,,,
2036,7864,SigLIP2,0.95174265,CLIP,0.5152676,DINO,0.8015654,siglip2_caltech_blind_spots.csv,Caltech101,"The two images appear to be identical. There are no differences in the objects, their states, or their positions. The woman's hair, facial features, and background remain consistent between the two images.",,,,,,,,,
2106,4902,SigLIP2,0.95983756,CLIP,0.46242246,DINO,0.85846853,siglip2_caltech_blind_spots.csv,Caltech101,"The two images appear to be identical. There are no differences in the objects, their states, or their positions. The person's hair and facial features are the same in both images. The background and lighting conditions are also the same.",,,,,,,,,
2106,5573,SigLIP2,0.95332986,CLIP,0.27949405,DINO,0.7838559,siglip2_caltech_blind_spots.csv,Caltech101,"The two images appear to be identical. There are no differences in the objects, their states, or their positions.",,,,,,,,,
2106,8464,SigLIP2,0.9521271,CLIP,0.44436085,DINO,0.72144556,siglip2_caltech_blind_spots.csv,Caltech101,"The two images appear to be identical. There are no differences in the objects, their states, or their positions.",,,,,,,,,
2116,3582,SigLIP2,0.9885813,CLIP,0.55317855,DINO,0.9880253,siglip2_caltech_blind_spots.csv,Caltech101,"The two images depict the same scene of two jaguars standing in a river. However, the second image has a different orientation and perspective compared to the first image. The jaguars in the second image are facing the opposite direction and appear to be in a different position relative to the camera. The first image is a frontal view, while the second image is a side view. The second image also has a different framing, with the jaguars being more centered and the background being more visible.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2176,2591,SigLIP2,0.95937943,CLIP,0.5065714,DINO,0.8956611,siglip2_caltech_blind_spots.csv,Caltech101,"{
  ""Explanation"": ""The two images depict the same sunflower, but they are taken from different angles. The first image is taken from a side angle, while the second image is taken from a front angle. This difference in perspective affects the way the sunflower is viewed."",
  ""Orientation_And_Direction"": 1,  // The image is taken from a different angle.
  ""Presence_Of_Features"": null,       // No specific part or small detail added or missing.
  ""State_And_Condition"": null,        // The object is in the same state and condition.
  ""Quantity_And_Count"": null,         // The number of objects is the same.
  ""Positional_Context"": null,         // The objects are placed in the same contextual setting.
  ""Color_And_Appearance"": null,       // The colors and appearance are the same.
  ""Structural_Characteristics"": null, // The core shape, material, or physical build of the object is the same.
  ""Text"": null,                       // There are no differences in written words, numbers, or logos.
  ""Viewpoint_Perspective"": null       // The camera angle, zoom level, or framing is the same.
}",,,,,,,,,
2176,4158,SigLIP2,0.95191944,CLIP,0.51837885,DINO,0.81826746,siglip2_caltech_blind_spots.csv,Caltech101,"The two images depict the same sunflower, but they are taken from different angles. The first image is taken from a side angle, while the second image is taken from a front angle. The orientation and direction of the sunflower are different in the two images.",1.0,,,,,,,,1.0
